gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000100068,237.511303842953,-0.0740207288268843,0.199279297910212,-0.371442139766246,0.710308243908961,0.911571907465162
ENSG00000100075,4469.84629366107,-0.268062506231541,0.152635861395326,-1.75622231748843,0.079050455433164,0.446135819059461
ENSG00000100077,763.588573052939,-0.231085846113634,0.250339778680815,-0.923088800874391,0.355960930331198,0.742378927905185
ENSG00000100078,276.503667986227,-0.832184688795049,0.581677792704349,-1.43066264387718,0.152526924343143,0.556975081603405
ENSG00000100079,171.092530165002,-0.465119205592205,0.394740454773525,-1.17829120366966,0.23868053337644,0.652203163475284
ENSG00000100083,3254.74187053735,0.0696565229614743,0.125826433065842,0.553592128968839,0.579858013978941,0.85806532146522
ENSG00000100084,734.220712862888,-0.207744080993102,0.118999081505059,-1.74576205434216,0.0808523071438468,0.44941509983423
ENSG00000100092,1091.79414933354,-0.523331998228744,0.215359595848247,-2.4300379844579,0.0150972405166607,0.233257780284291
ENSG00000100097,14017.3744377884,0.0687633137321948,0.295260888561662,0.232890018272211,0.815846809619754,0.949533394612774
ENSG00000100099,2444.07272882295,0.13084877817809,0.147952083863783,0.884399697259826,0.376480486342924,0.755235587613459
ENSG00000100100,2564.00820284688,-0.0711980838868043,0.225740406700082,-0.315398049146769,0.752459447863034,0.928431793056369
ENSG00000100104,615.196667932135,0.146028722945259,0.136876802004346,1.06686246907363,0.28603394465696,0.69554034111675
ENSG00000100105,2755.53363557592,-0.00989017088646447,0.212722681334062,-0.0464932597898802,0.96291710618727,0.989302758572718
ENSG00000100106,5582.19929658748,0.0950290774659778,0.152909273364191,0.621473605722021,0.534288055610594,0.835172133792927
ENSG00000100109,1510.76306721407,0.111188567781602,0.145508281084116,0.764139105714027,0.444784350339688,0.793385464384971
ENSG00000100116,959.563703387924,-0.472073895652087,0.26900909316233,-1.75486222455395,0.0792828769917618,0.446135819059461
ENSG00000100122,12.1662055183387,0.17115025697685,0.293712313365832,0.58271393192724,0.560085892871103,0.848884662470076
ENSG00000100124,1422.17945829862,-0.196985501453583,0.135598633621003,-1.4527100767413,0.146304268000804,0.549950591285456
ENSG00000100129,4727.24546780874,0.33530875443013,0.209264377713011,1.60232122683574,0.109084594084356,0.499434414656937
ENSG00000100138,7448.299742174,-0.131338590641203,0.135312422407823,-0.970632173337026,0.331731478588849,0.725754179400252
ENSG00000100139,6755.17040862481,-0.277857871153256,0.227731229470215,-1.22011316497809,0.222421978562324,0.633323178713711
ENSG00000100142,2670.93837362097,-0.320608378617334,0.170695735234776,-1.87824480896589,0.0603476828538543,0.401168406018955
ENSG00000100147,770.525433254747,0.188471150195164,0.188837051081183,0.998062345901272,0.318249127474528,0.717393557066891
ENSG00000100150,797.466212530584,0.0517307548511586,0.110640459576038,0.467557302720769,0.640101204667823,0.886659817578076
ENSG00000100151,1868.99034943758,-0.294560262359426,0.140309247146276,-2.09936457040739,0.0357847753899227,0.330610758753517
ENSG00000100154,666.98357902573,0.235493758325726,0.242109490733382,0.972674625899148,0.330715040145064,0.72417245541039
ENSG00000100156,221.395183881696,-0.520695809315969,0.332689223020435,-1.56511174178908,0.117556710880735,0.512191712710005
ENSG00000100162,1508.51026625347,-0.425985725842867,0.207316499784104,-2.05476036054285,0.0399021566366731,0.342311462185895
ENSG00000100167,692.455691570878,-0.0224200689263433,0.386382173459347,-0.0580256297168487,0.953728213355369,0.987518257227885
ENSG00000100170,899.303564173771,0.366231095763506,0.584894941469664,0.626148509411413,0.53121753681948,0.8334058536371
ENSG00000100196,1111.09913492335,-0.0628867499453135,0.281908157527263,-0.223075311111675,0.823476893097496,0.95161928897539
ENSG00000100197,148.016177319504,0.368815199270742,0.368249168754306,1.00153708565956,0.316567220089163,0.716680788528145
ENSG00000100201,24446.4295619823,0.099860852324043,0.130490162482305,0.765274948121735,0.444107838417648,0.793128581955298
ENSG00000100206,215.837876773554,-0.0372924141686295,0.3271795267084,-0.113981502888677,0.909252456429368,0.975013544803302
ENSG00000100207,3993.09165318057,0.185609405054798,0.133863441521798,1.38655784540378,0.165576630001073,0.570088504550779
ENSG00000100209,557.254330893786,-0.297541263141437,0.164009449960304,-1.81417145910467,0.069651332736556,0.424106816114368
ENSG00000100211,1035.36340904053,-0.231694298477725,0.177432673430378,-1.30581529319423,0.19161537804275,0.601822025869626
ENSG00000100216,4784.70584642273,-0.139909708398248,0.132287526390274,-1.05761829717405,0.290229497328898,0.698224057807075
ENSG00000100218,18.4440642929278,0.369974475563963,0.410618786984263,0.90101692200007,0.367579322472312,0.7488262436267
ENSG00000100219,10880.5502120927,-0.14313678910297,0.252566961702195,-0.566728079311277,0.570898940503036,0.853955028824847
ENSG00000100220,4644.52627794649,0.0840371560436554,0.123251696038841,0.681833668375424,0.495344132306082,0.819435717972388
ENSG00000100221,5093.06428924201,0.0120081749196166,0.128382869654069,0.093534090272113,0.925479268272849,0.97891912416713
ENSG00000100225,4987.58536413514,-0.019136371160725,0.0799117334429641,-0.239468853148872,0.810742045520073,0.94804362616099
ENSG00000100226,3744.6063285706,-0.013392448755717,0.10464692251401,-0.127977473526983,0.898166799954436,0.97284406773073
ENSG00000100227,4977.2026671079,0.201745237795673,0.106429255583118,1.89558065299175,0.0580155175553973,0.394091148049573
ENSG00000100228,460.058767591472,-0.184866297618618,0.336228352633031,-0.549823642684846,0.582440340757709,0.859169440218576
ENSG00000100234,8426.82274699714,0.480739371258688,0.394993726738389,1.21708102867439,0.223573388026296,0.634701743207421
ENSG00000100239,3440.41620076308,-0.00842340363057852,0.135365480487644,-0.0622271172845088,0.950381967860744,0.987052006110849
ENSG00000100241,6248.53335880971,-0.0679502301922003,0.178501937492133,-0.380669426600453,0.703448557827863,0.910049875735099
ENSG00000100242,4516.49659882766,0.0123594418696666,0.18865958631461,0.0655118677566478,0.947766457532026,0.986772101285633
ENSG00000100243,9669.56484958231,0.235194362345756,0.133841509215013,1.75726023806204,0.0788734618772587,0.445676780270504
ENSG00000100246,1230.76666045333,0.0687043100073243,0.172148204402146,0.399099777113142,0.689819686500429,0.906303140477463
ENSG00000100249,14.1087902381123,-0.131506568844026,0.467082680088077,-0.281548801636636,0.778289502872939,0.936729191460739
ENSG00000100253,103.91607077477,0.614280503591105,0.593120281822479,1.03567610553395,0.30035327338691,0.705745486685858
ENSG00000100258,6368.84039951805,-0.255906527051495,0.150845313926547,-1.69648310835899,0.0897944264448522,0.46499317051505
ENSG00000100263,1813.53654680281,-0.205351302709937,0.163174922090623,-1.25847342274746,0.208220593030962,0.621213660700604
ENSG00000100266,4437.1329164041,0.242483993504119,0.123155446309899,1.96892626976439,0.0489615583988602,0.36961301071208
ENSG00000100271,230.58598826409,0.618107689501723,0.193134848826581,3.20039440451646,0.00137239647181399,0.0751725160541799
ENSG00000100276,41.3297442445804,-0.384875607868255,0.328159034362275,-1.17283258288531,0.240862949099959,0.653388466647389
ENSG00000100280,8163.70471532256,-0.131803959104546,0.125073651301694,-1.05381075656469,0.29196956778909,0.699267522427725
ENSG00000100281,1813.05862281878,0.121212443670096,0.141584988690723,0.856110840499282,0.39193647297252,0.762617394699191
ENSG00000100284,3897.81355993912,-0.250442771109594,0.158115234470338,-1.58392562202206,0.113210645919366,0.503521533386177
ENSG00000100285,1907.83634923191,-0.846839312063602,0.617251535524322,-1.37195173009049,0.170078464956671,0.575787825127932
ENSG00000100288,25.759903338783,-0.218041850426084,0.243508655337559,-0.895417249640789,0.370564082996002,0.75110639631555
ENSG00000100290,918.157919905324,0.0916145131107733,0.344123565279285,0.266225630425572,0.790065444857712,0.941470099219524
ENSG00000100292,2065.33089753778,-0.262867624315797,0.276546921917105,-0.950535346745213,0.341840302412009,0.733124660785551
ENSG00000100294,1079.21037330721,-0.100200848259356,0.173521550740556,-0.577454776261034,0.563632280258196,0.849813628499711
ENSG00000100296,1811.83427340863,-0.0192743693891606,0.130906836957999,-0.147237301252224,0.882944719285172,0.969295283094975
ENSG00000100297,10713.0689820749,-0.272668379748357,0.1468755414031,-1.85645872106111,0.0633882015325425,0.408092516619682
ENSG00000100298,82.9605840046311,-1.11057652978837,0.303728336232675,-3.65647981206995,0.000255702538841436,0.0322396118818183
ENSG00000100299,2978.517478261,-0.0240633824332198,0.193248510792836,-0.124520402949009,0.900903246881099,0.973201151085227
ENSG00000100300,9791.65760026511,-0.114361694308746,0.192691006676384,-0.59349782992629,0.55284803484598,0.846493635586099
ENSG00000100302,261.83288132383,1.03970318236668,0.431685636833133,2.40847295729827,0.0160194130432203,0.237120813030271
ENSG00000100304,6250.01157854018,0.215401293178708,0.192276977792827,1.120265648292,0.262600576015695,0.671746534282362
ENSG00000100307,1279.35827641258,0.13950447326831,0.236775262182973,0.589185170706324,0.555737063849238,0.846963196337
ENSG00000100311,936.517321339085,0.176822030693556,0.263817507684764,0.670243731150855,0.502702430538448,0.822448169971064
ENSG00000100314,26.3233340627759,1.64030467306928,0.446365109815849,3.6748048559306,0.000238031276647002,0.0311036481179235
ENSG00000100316,95329.1870294031,-0.0902368855729486,0.174264425571978,-0.517815872498184,0.604586742848182,0.868315726421897
ENSG00000100319,473.674373066831,-0.113213698133467,0.147152056409683,-0.769365382283693,0.44167643322403,0.791687090998974
ENSG00000100320,4615.47039907513,0.384158545447247,0.136423338716083,2.81592980396659,0.00486362921745417,0.144861215977746
ENSG00000100321,1320.15064887118,0.319915789983612,0.354273411046277,0.90301947594318,0.366515558497575,0.7488262436267
ENSG00000100324,1811.59026818664,-0.0107308439966335,0.117462872646108,-0.0913551980715077,0.92721035958845,0.979415255980783
ENSG00000100325,5002.97770676428,0.0458149169254932,0.114249722233091,0.401006812358128,0.688415108349702,0.905542436510025
ENSG00000100330,446.702434246901,0.107061810196658,0.167096966271075,0.64071666042683,0.521706787737126,0.828494347004586
ENSG00000100335,2318.4658538287,0.0478979781268181,0.109359494970861,0.437986460522522,0.661396098305827,0.894995136771133
ENSG00000100336,1574.16358036238,-0.0580896536006323,0.34769441893105,-0.16707099808856,0.867314185427116,0.964408155787023
ENSG00000100342,35383.1446808159,0.162139211278727,0.397325185633263,0.40807685276811,0.683217253279882,0.903625110502928
ENSG00000100344,99.0548762441433,0.0320887579347243,0.376904005338379,0.0851377472253591,0.932151881288307,0.981225958943189
ENSG00000100345,61302.4510908355,0.134653535666412,0.138392148641137,0.972985367945842,0.330560574349817,0.72417245541039
ENSG00000100346,44.2294504963759,1.36003189363819,0.419896958457716,3.23896581350243,NA,NA
ENSG00000100347,2616.24690691,-0.0584403537938197,0.138641361687565,-0.421521781685307,0.673374109229268,0.900574743622959
ENSG00000100348,4110.28287561839,-0.0562306347826542,0.128470836164044,-0.437691825332664,0.6616096961541,0.894995136771133
ENSG00000100350,4050.09238387122,-0.260584895504223,0.239097445059105,-1.08986900901348,0.275770849913851,0.685898472833996
ENSG00000100351,198.00050619812,-0.734201519910764,0.333768961962275,-2.19972976394896,0.0278260737550274,0.302236342954957
ENSG00000100353,12542.3777789505,-0.00111257068808304,0.132420922640996,-0.00840177417506228,0.993296432969711,0.997195478081199
ENSG00000100354,1845.95196802062,0.135780393845857,0.14374482508974,0.944593266304289,0.344866566105755,0.734476651516884
ENSG00000100359,62.3163213029198,-0.330870750026267,0.264556824961738,-1.25066042077772,0.211058396401072,0.625218772273077
ENSG00000100360,942.797918348541,-0.031603310834876,0.237077579495005,-0.133303667526021,0.893953227222128,0.972165219831029
ENSG00000100364,6019.12827752647,-0.0198104462091529,0.169752211386958,-0.116702139237492,0.907096094995537,0.975013544803302
ENSG00000100365,515.696387724071,-0.479218085602115,0.260615273663431,-1.83879509004141,0.0659453307130455,0.415447687020173
ENSG00000100368,574.691412021328,-0.527721860857274,0.31485205740515,-1.67609468779238,0.0937196471256385,0.473367701078528
ENSG00000100372,1586.77902157649,0.0235504371968151,0.103975595135895,0.226499662406692,0.820812821769185,0.950660197353177
ENSG00000100373,41.713466764524,-0.577098228259573,0.591352651099063,-0.975895224595685,0.329116388838298,0.723952337344349
ENSG00000100376,1517.59642090912,-0.124983682921365,0.207551172802836,-0.602182494242487,0.54705266702911,0.84262596251748
ENSG00000100379,695.027784966953,0.463786073106884,0.264467374784413,1.75366081916513,0.0794886429373981,0.446135819059461
ENSG00000100380,10015.722955847,0.121759256261952,0.116536543589428,1.0448160938334,0.296107975187418,0.703004648574211
ENSG00000100385,1459.97360344356,-0.410065702981827,0.324692696084398,-1.2629347931967,0.206612614681092,0.619370682405806
ENSG00000100387,4170.72282564858,-0.0813167305590392,0.136606830810041,-0.595261086703008,0.551668962910403,0.845256907617773
ENSG00000100393,4539.85855861269,0.234156342433589,0.162783750453348,1.43845034766351,0.150306315963592,0.554147246517262
ENSG00000100395,1898.80052272711,-0.174711365136724,0.121327801419184,-1.43999448677968,0.149868958874756,0.554147246517262
ENSG00000100399,209.216346942785,-0.287622054666141,0.247423254775652,-1.16246977240251,0.245044696172878,0.657276219114534
ENSG00000100401,12458.3009921735,0.00333448668267343,0.144926330167268,0.0230081495807209,0.981643772245703,0.993745254572155
ENSG00000100403,5119.82678322132,0.374898450703123,0.132516261470894,2.82907506250066,0.00466827484249745,0.142180771947298
ENSG00000100410,2063.17433693247,0.0540391528232664,0.103632461541165,0.521450055509885,0.602053289411638,0.86700529764045
ENSG00000100412,3537.03617190668,0.123904524972829,0.182744148548726,0.678021846153898,0.497757841846377,0.820577942357809
ENSG00000100413,911.745904971198,0.120847495899098,0.137242552963193,0.880539550524889,0.378567089350508,0.755527364562141
ENSG00000100416,2076.30631633917,-0.154828659914905,0.155089563916236,-0.99831772045299,0.31812531745701,0.717393557066891
ENSG00000100417,1237.0188976051,-0.0952116668071636,0.178452386597052,-0.533541011262309,0.593659129656928,0.864046572754371
ENSG00000100418,2639.47193667965,-0.0680776959112652,0.160715550669577,-0.423591218321053,0.671863960840781,0.899954908614715
ENSG00000100422,2899.89511107416,0.30019458990655,0.204447308991522,1.46832252959123,0.142016633961946,0.545349038456638
ENSG00000100425,2545.52519833159,0.0978221987200474,0.133482279350384,0.732847829660364,0.463651245527035,0.802975669407178
ENSG00000100426,1723.02075735315,0.175573344497512,0.144637071118816,1.2138889645607,0.22479012750989,0.636542648508614
ENSG00000100427,37.5957384852816,-1.15154895047013,0.405672809589472,-2.83861506921171,0.00453097792690735,0.14089028425404
ENSG00000100429,65.5170408902688,-0.185919617657867,0.237500657415638,-0.782817275880202,0.433734421115119,0.786447723538053
ENSG00000100439,2789.54129613706,0.0531348748405404,0.197401832936203,0.269171132051812,0.787797993991217,0.940627275308703
ENSG00000100441,2545.53149948436,0.209550887782704,0.153110839081501,1.36862216313216,0.17111741242161,0.577384967072344
ENSG00000100442,2283.66146855636,0.0134670799131535,0.139278234893979,0.0966919197633779,0.922971056857774,0.978241239719862
ENSG00000100445,201.464768540391,0.199468082135284,0.163543212209492,1.21966591850828,0.222591546427917,0.633453629901241
ENSG00000100448,41.9675304823912,1.5492390034263,0.573063411966771,2.70343381042119,0.00686271145298737,0.16723998376155
ENSG00000100450,453.071429797068,-1.32501754285834,0.452477262932249,-2.92836270771187,0.00340752283460638,0.125783463096672
ENSG00000100453,1229.45208004833,-1.34472805669552,0.401080860366363,-3.35276047694521,0.00080009915201136,0.0600613360046939
ENSG00000100461,4098.98155480165,0.0385202921069112,0.098138181734738,0.392510758055711,0.694680864042153,0.907951259531135
ENSG00000100462,1290.61516685588,0.147011322530272,0.189993840695706,0.773768886359455,0.439067474973726,0.790980777298983
ENSG00000100473,377.854245044565,0.440243054007147,0.48473856707347,0.908207194374986,0.363768763761821,0.747248480578732
ENSG00000100478,575.999799870831,-0.167750192454386,0.222619790814254,-0.753527760675829,0.451132835855383,0.795400603837295
ENSG00000100479,862.329425356149,-0.0478109270749271,0.169370698321901,-0.282285705547834,0.777724445391525,0.936729191460739
ENSG00000100483,619.345229943952,-0.0942328068674241,0.115374265671378,-0.816757587310055,0.414066974374946,0.774810575771251
ENSG00000100485,1974.79559296921,0.14017166032506,0.139685968249021,1.00347702838107,0.315630755063789,0.715962442521255
ENSG00000100490,219.424764961536,0.366464295180884,0.175656739058365,2.08625240992957,0.0369557650461726,0.334154709640607
ENSG00000100503,2949.56588565573,-0.0175049346615623,0.161620656254895,-0.108308771088981,0.913750765225039,0.976530030872925
ENSG00000100504,6884.95629282549,-0.1542169213228,0.307393867488911,-0.501691600364679,0.615884473926941,0.875210251862124
ENSG00000100505,156.849981532629,0.736776559702906,0.39491973265014,1.86563622627492,0.0620922776706409,0.404272040751604
ENSG00000100519,4082.19173710358,0.00662312763390071,0.0977853219507681,0.0677313067214243,0.945999527367583,0.986185668641163
ENSG00000100522,1018.51854622215,0.0721168619771033,0.195095630409082,0.369648781092056,0.711644199425588,0.912263822220496
ENSG00000100523,764.614676917722,0.371188489144385,0.215668992411954,1.72110271853716,0.0852321860800902,0.457311477793803
ENSG00000100526,1314.15696699976,-0.0537949539196383,0.184390663592325,-0.291744456425274,0.770482015792692,0.934146131723564
ENSG00000100528,3939.64244942481,0.118590001037627,0.104305986440758,1.13694338248727,0.255561954864149,0.665975990158437
ENSG00000100532,444.803958287105,0.042999558022471,0.134274734410943,0.320235658712029,0.748789693599449,0.926817690175502
ENSG00000100554,3796.1621251706,-0.0404678300305803,0.117675463434238,-0.343893525885246,0.730926360864754,0.920135118196202
ENSG00000100558,2305.87122691062,-0.139400536386585,0.297626378122346,-0.468374265970744,0.63951696765162,0.886639811778465
ENSG00000100564,574.085209001352,0.202316660744887,0.140319064621953,1.44183302026683,0.149349485222706,0.553538654444083
ENSG00000100567,5869.92034639323,-0.138770325985282,0.120720183004415,-1.14952050710697,0.250341415680917,0.661752975448782
ENSG00000100568,1473.33272366793,0.0127044418787779,0.102342128589067,0.124136971293511,0.901206825683571,0.973201151085227
ENSG00000100575,1008.22488137431,-0.143592303986789,0.130348828115437,-1.10160026801026,0.270635491767564,0.679473999768514
ENSG00000100577,1259.26905679036,-0.252919459993512,0.225681597997634,-1.12069155056304,0.262419180029133,0.671730109772857
ENSG00000100578,909.048353075225,0.0676472529522595,0.128214677206611,0.527609275521939,0.597770553809975,0.865269921013328
ENSG00000100580,1466.10088649072,0.00551120309561789,0.134640189308484,0.0409328234305344,0.967349450053695,0.990483689478099
ENSG00000100583,57.7577694047923,-0.118929674439018,0.278823053742861,-0.426541754143108,0.669713129624274,0.899533176519157
ENSG00000100591,6549.22555845701,-0.0180963333315215,0.132829265272668,-0.136237547458942,0.891633493293603,0.971616168835987
ENSG00000100592,2791.45649203211,0.00145616399369597,0.193278074920919,0.00753403609949949,0.993988765783711,0.997626894599651
ENSG00000100593,65.7290076018764,-1.15049164429414,0.546772050698354,-2.10415225654766,0.035365167697071,0.330125964694859
ENSG00000100596,5160.76400164395,-0.00141748862872379,0.173613694356058,-0.00816461301616398,0.993485653704924,0.997239628413668
ENSG00000100599,1565.43673909571,-0.374772548623569,0.20913637580143,-1.79200078029184,0.0731328410191292,0.433133198464019
ENSG00000100600,7048.43863771811,-0.155771959920152,0.157600232419278,-0.988399303281084,0.322957128602851,0.72073494588658
ENSG00000100601,665.12861469468,-0.130984851336153,0.125066919123242,-1.04731812580335,0.294952878950465,0.701455228304684
ENSG00000100603,3464.96634015173,0.0213985153727134,0.102571093477222,0.208621304963131,0.834743877560822,0.954135387701549
ENSG00000100604,37.8009282260527,-0.336347267500902,0.583788683198601,-0.576145576611801,NA,NA
ENSG00000100605,5052.35619617377,0.00976205816181931,0.182579016493511,0.0534675799514248,0.957359361136453,0.988197788648981
ENSG00000100612,1993.51847997593,-0.105242972355353,0.186720447342749,-0.563639247083457,0.572999671104983,0.854164226077751
ENSG00000100614,3063.86585648668,0.0901743120443389,0.104539641398618,0.862584860995433,0.388365756930173,0.760070160393017
ENSG00000100625,912.780956713753,0.179303327820772,0.36871408567007,0.486293675206145,0.626758962916611,0.879614948961622
ENSG00000100626,208.320430624693,0.359388177990225,0.517393623517909,0.694612692647121,0.487298055729876,0.814071904241511
ENSG00000100628,677.654378866325,-0.12757436348183,0.347453281713289,-0.367169833172281,0.713492339857336,0.913336809840718
ENSG00000100629,501.377362728448,0.0420167541307478,0.156791234605197,0.267978973675069,0.788715503568282,0.941065677761813
ENSG00000100632,5758.20201317063,-0.0718980640485419,0.133594028484506,-0.538183217200315,0.590450565366718,0.861550634907955
ENSG00000100644,10389.7230093544,0.0336935833320732,0.195452038367546,0.172387986400596,0.863132516258836,0.962925642803473
ENSG00000100647,4812.21218340224,0.114562161999517,0.162922317244803,0.703170467600081,0.481949521289791,0.811972404252825
ENSG00000100650,10401.3720252411,0.0130568176267531,0.100542511205857,0.129863651406317,0.896674302678234,0.97284406773073
ENSG00000100664,11085.3293036095,0.119881073778484,0.117835857367916,1.01735648601582,0.308983874324889,0.712655380501039
ENSG00000100697,4264.92012137113,0.0527564797385065,0.164466377365149,0.32077364737825,0.74838193125579,0.926711792304162
ENSG00000100711,1527.07527114002,0.292232152820792,0.160434246327593,1.82150731224853,0.0685297761667601,0.421780858844396
ENSG00000100714,5015.58282183643,-0.0208915538233865,0.132679560800191,-0.157458720072552,0.874883338622398,0.967570679163753
ENSG00000100721,23.4241600947933,-1.88997835632752,0.547042283040463,-3.45490360603026,0.000550489597561646,0.0505768555419028
ENSG00000100722,2379.22697667608,0.0133159188676072,0.144179914475625,0.092356268319596,0.926414983696594,0.979281922602389
ENSG00000100726,3508.76166310653,-0.238080171875476,0.124853939463556,-1.90686952208641,0.056537485783978,0.390480158427551
ENSG00000100731,2146.10368153858,0.0487901805779186,0.121610273318847,0.401201142357414,0.688272039756655,0.905542436510025
ENSG00000100739,231.872791990311,0.0992614121706272,0.375393550516643,0.264419599202002,0.791456610823306,0.941928881401457
ENSG00000100744,1725.51115122782,0.0534488695007903,0.117190176813092,0.456086601746805,0.648327704409489,0.890493759294465
ENSG00000100749,1815.13863117948,-0.044691100813572,0.177946995028202,-0.251148387228956,0.801699386846574,0.945346482840205
ENSG00000100764,981.913281669963,-0.010389122178408,0.188718518311572,-0.0550508888653718,0.956097921777393,0.987874505685884
ENSG00000100767,1123.20874237268,-0.125052459886201,0.345226053348203,-0.36223355298179,0.717177508002859,0.914313285181787
ENSG00000100784,987.572450536203,-0.132032487563824,0.248342592185269,-0.531654624371985,0.59496522446777,0.864323129154488
ENSG00000100796,5140.85748122519,0.0352988132547436,0.10089765434954,0.349847709367532,0.726452991873851,0.918859141110691
ENSG00000100802,536.277191150261,-0.0603993473233482,0.12102697954784,-0.499056884250123,0.617739310662722,0.876224353827523
ENSG00000100804,6928.72219642981,-0.14501771106635,0.125200814302234,-1.15828089357533,0.246749425863729,0.658742034694613
ENSG00000100811,7234.33450521433,0.0270376119419247,0.0884066198712151,0.305832436318811,0.759732230386518,0.931923934870526
ENSG00000100813,10436.7458632434,0.0204086192316801,0.0856974222950775,0.238147410798521,0.811766763821052,0.948240122553802
ENSG00000100814,1735.32585812042,-0.100987901136828,0.162336722434845,-0.622089072775015,0.533883299764528,0.835043262591032
ENSG00000100815,2199.08267509359,0.213376597268634,0.12529257519627,1.70302667124832,0.0885630772476485,0.462925264579551
ENSG00000100823,7625.91902643381,0.0808047290774326,0.121348906308178,0.665887576046386,0.505482962221562,0.823615202942135
ENSG00000100836,747.230903441768,0.120699099896973,0.189870930334984,0.635690253816248,0.52497833006745,0.830209760875426
ENSG00000100842,2347.64859120729,-0.0249517747171547,0.311806683232227,-0.0800232197029952,0.936218788537154,0.983096070180032
ENSG00000100852,1635.26673839092,0.22370227021185,0.250524736388224,0.892934859195667,0.371892057925965,0.752308581413664
ENSG00000100865,1659.50968648332,-0.0925660973464018,0.145185556588065,-0.637570978282913,0.523752992530656,0.829948322866454
ENSG00000100867,297.92137366964,-0.147944210113387,0.451208156358787,-0.327884609416825,0.742998910944566,0.92476639067059
ENSG00000100883,3712.51595921696,-0.0462722180434249,0.168809688817307,-0.274108781122762,0.784001025834383,0.938949340176367
ENSG00000100888,4427.81652845022,0.0736795722541837,0.104087573471318,0.707861369008535,0.479031351622911,0.811293975927308
ENSG00000100889,2647.9300025879,0.0857957154618344,0.181444939281463,0.472847111644957,0.636322259908658,0.884489645590125
ENSG00000100890,283.000157208774,-0.181120271463814,0.182728299160579,-0.991199897858451,0.321587980450595,0.719345233474048
ENSG00000100897,3762.82580456254,0.071234042872313,0.110618639187449,0.643960578394056,0.519600997540095,0.828494347004586
ENSG00000100902,272.537240354857,-0.312797698642134,0.192323834295378,-1.62641151466296,0.103862142940362,0.491951593766874
ENSG00000100906,9726.94917012235,-0.18041825774892,0.196091378253885,-0.920072362974199,0.35753494557974,0.743854570827983
ENSG00000100908,909.298062008847,-0.409632967707282,0.192159852667537,-2.13173023407758,0.033029029837869,0.323259262071585
ENSG00000100911,12945.2233335988,-0.381222213349365,0.201413341348055,-1.89273565890846,0.0583930317717139,0.394319875059999
ENSG00000100916,811.270374477972,-0.139431609910049,0.227751843756467,-0.612208479239104,0.540399832252527,0.839916986241882
ENSG00000100918,2521.69795561751,0.389824104477417,0.35842824006118,1.08759316623846,0.276774748926435,0.687258995863576
ENSG00000100926,182.309018711552,0.0605970042403944,0.138821993938272,0.436508672158529,0.662467708614031,0.895340092719333
ENSG00000100934,2708.15594556527,0.320855802926309,0.16941642216783,1.89388843667386,0.0582398196630691,0.394091148049573
ENSG00000100938,2964.2680243329,0.0861361464144724,0.0996091508131079,0.864741298478548,0.38718079673058,0.759620328937625
ENSG00000100941,6678.07978143247,0.0901895479759458,0.125348098991691,0.719512690670515,0.471825085771423,0.807027745780357
ENSG00000100949,2420.72075091381,-0.108426194424449,0.155789015621477,-0.695980997067812,0.486440730487754,0.813641994569574
ENSG00000100968,1202.13532220811,1.14871511287739,0.329986277358824,3.48109964472336,0.000499359681931681,0.0479260454733931
ENSG00000100979,4578.77288450828,0.125880990628284,0.273542343900449,0.460188316124454,0.645381056698466,0.888831525261134
ENSG00000100982,3020.35090559352,0.134832745125734,0.112021481009469,1.20363294531285,0.22873147994502,0.640577838798494
ENSG00000100983,5124.53501457845,0.0514103293891928,0.124090684214412,0.414296445495961,0.678657016695943,0.903031000992215
ENSG00000100985,2504.53921629918,-0.290049222300662,0.416948687558333,-0.695647284559644,0.486649746289179,0.813641994569574
ENSG00000100991,5536.27420538266,0.0989605026118561,0.10038387273099,0.985820729162857,0.32422109173412,0.721660977629967
ENSG00000100994,9000.71286961511,-0.314735195557781,0.219453702866539,-1.4341758259107,0.151522093768271,0.555685297581662
ENSG00000100997,4751.47553872546,-0.135443128970052,0.157416168456394,-0.86041434179343,0.389560682881055,0.760903543968099
ENSG00000101000,916.528444246358,0.152277685489307,0.312462328856404,0.487347342147246,0.626012203406589,0.879296711564499
ENSG00000101003,2316.30063865213,0.0924428090695951,0.174468109073366,0.52985505236789,0.596212431980389,0.864609837778459
ENSG00000101004,1140.54581803282,0.151107777653981,0.209174466046304,0.722400685466699,0.470048165597066,0.806339700336883
ENSG00000101017,1721.00242779559,-0.0497870585515779,0.279947272041364,-0.177844414016013,0.858845165961478,0.961355216119473
ENSG00000101019,1827.60978594621,0.315648256905621,0.126175964606705,2.50165122881769,0.0123615635234973,0.213618795526866
ENSG00000101040,2810.78785812702,0.132632003122738,0.149913599305573,0.884722958671618,0.376306069933938,0.755235587613459
ENSG00000101049,86.3152823391573,-0.0741651978018585,0.49085286495037,-0.151094560300381,0.879901123489802,0.969295283094975
ENSG00000101052,1479.81019111302,0.0779124638293222,0.148367509017158,0.525131575945729,0.599491726903302,0.866004856979444
ENSG00000101057,7612.52054777844,-0.384951669563328,0.210369437846505,-1.82988400550942,0.0672672856292923,0.4192912170179
ENSG00000101076,202.237539559551,0.607956102152602,0.763765879129759,0.795997986772218,0.426033205564555,0.783158739320811
